,idx,prediction
41257,41257,30
41258,41258,4
41259,41259,4
41260,41260,2
41261,41261,28
41262,41262,30
41263,41263,30
41264,41264,24
41265,41265,2
41266,41266,8
41267,41267,2
41268,41268,5
41269,41269,9
41270,41270,8
41271,41271,16
41272,41272,8
41273,41273,34
41274,41274,28
41275,41275,9
41276,41276,19
41277,41277,9
41278,41278,36
41279,41279,2
41280,41280,36
41281,41281,10
41282,41282,36
41283,41283,4
41284,41284,28
41285,41285,28
41286,41286,18
41287,41287,28
41288,41288,16
41289,41289,8
41290,41290,28
41291,41291,2
41292,41292,38
41293,41293,28
41294,41294,28
41295,41295,23
41296,41296,33
41297,41297,28
41298,41298,5
41299,41299,25
41300,41300,2
41301,41301,5
41302,41302,24
41303,41303,34
41304,41304,34
41305,41305,10
41306,41306,5
41307,41307,10
41308,41308,6
41309,41309,16
41310,41310,2
41311,41311,9
41312,41312,20
41313,41313,27
41314,41314,33
41315,41315,16
41316,41316,14
41317,41317,34
41318,41318,24
41319,41319,23
41320,41320,8
41321,41321,28
41322,41322,28
41323,41323,16
41324,41324,16
41325,41325,38
41326,41326,8
41327,41327,26
41328,41328,28
41329,41329,9
41330,41330,23
41331,41331,19
41332,41332,28
41333,41333,30
41334,41334,28
41335,41335,24
41336,41336,28
41337,41337,39
41338,41338,37
41339,41339,26
41340,41340,24
41341,41341,28
41342,41342,2
41343,41343,28
41344,41344,38
41345,41345,36
41346,41346,23
41347,41347,24
41348,41348,2
41349,41349,28
41350,41350,8
41351,41351,14
41352,41352,24
41353,41353,34
41354,41354,2
41355,41355,5
41356,41356,2
41357,41357,34
41358,41358,10
41359,41359,10
41360,41360,37
41361,41361,28
41362,41362,15
41363,41363,34
41364,41364,30
41365,41365,2
41366,41366,20
41367,41367,16
41368,41368,11
41369,41369,28
41370,41370,8
41371,41371,39
41372,41372,24
41373,41373,24
41374,41374,5
41375,41375,2
41376,41376,31
41377,41377,28
41378,41378,38
41379,41379,8
41380,41380,10
41381,41381,28
41382,41382,33
41383,41383,2
41384,41384,28
41385,41385,28
41386,41386,9
41387,41387,34
41388,41388,28
41389,41389,24
41390,41390,28
41391,41391,24
41392,41392,2
41393,41393,38
41394,41394,28
41395,41395,28
41396,41396,10
41397,41397,28
41398,41398,13
41399,41399,2
41400,41400,10
41401,41401,37
41402,41402,16
41403,41403,2
41404,41404,28
41405,41405,2
41406,41406,28
41407,41407,19
41408,41408,2
41409,41409,30
41410,41410,28
41411,41411,8
41412,41412,22
41413,41413,28
41414,41414,28
41415,41415,30
41416,41416,4
41417,41417,16
41418,41418,10
41419,41419,28
41420,41420,5
41421,41421,36
41422,41422,34
41423,41423,26
41424,41424,10
41425,41425,3
41426,41426,36
41427,41427,8
41428,41428,19
41429,41429,16
41430,41430,14
41431,41431,28
41432,41432,28
41433,41433,4
41434,41434,16
41435,41435,28
41436,41436,8
41437,41437,24
41438,41438,16
41439,41439,36
41440,41440,2
41441,41441,26
41442,41442,28
41443,41443,2
41444,41444,2
41445,41445,15
41446,41446,34
41447,41447,28
41448,41448,37
41449,41449,2
41450,41450,23
41451,41451,18
41452,41452,22
41453,41453,8
41454,41454,34
41455,41455,16
41456,41456,2
41457,41457,32
41458,41458,5
41459,41459,28
41460,41460,28
41461,41461,0
41462,41462,2
41463,41463,28
41464,41464,2
41465,41465,28
41466,41466,39
41467,41467,8
41468,41468,16
41469,41469,33
41470,41470,8
41471,41471,4
41472,41472,28
41473,41473,26
41474,41474,37
41475,41475,10
41476,41476,34
41477,41477,34
41478,41478,34
41479,41479,24
41480,41480,30
41481,41481,23
41482,41482,26
41483,41483,28
41484,41484,2
41485,41485,32
41486,41486,28
41487,41487,8
41488,41488,34
41489,41489,20
41490,41490,5
41491,41491,2
41492,41492,15
41493,41493,36
41494,41494,16
41495,41495,16
41496,41496,28
41497,41497,5
41498,41498,28
41499,41499,28
41500,41500,8
41501,41501,28
41502,41502,37
41503,41503,28
41504,41504,5
41505,41505,2
41506,41506,8
41507,41507,26
41508,41508,0
41509,41509,24
41510,41510,20
41511,41511,2
41512,41512,1
41513,41513,31
41514,41514,26
41515,41515,34
41516,41516,16
41517,41517,16
41518,41518,26
41519,41519,16
41520,41520,4
41521,41521,34
41522,41522,8
41523,41523,4
41524,41524,16
41525,41525,8
41526,41526,13
41527,41527,16
41528,41528,10
41529,41529,27
41530,41530,16
41531,41531,31
41532,41532,28
41533,41533,28
41534,41534,16
41535,41535,23
41536,41536,16
41537,41537,19
41538,41538,16
41539,41539,16
41540,41540,28
41541,41541,28
41542,41542,5
41543,41543,30
41544,41544,16
41545,41545,28
41546,41546,10
41547,41547,5
41548,41548,9
41549,41549,26
41550,41550,28
41551,41551,28
41552,41552,28
41553,41553,3
41554,41554,9
41555,41555,28
41556,41556,34
41557,41557,28
41558,41558,5
41559,41559,20
41560,41560,9
41561,41561,2
41562,41562,28
41563,41563,28
41564,41564,28
41565,41565,24
41566,41566,24
41567,41567,5
41568,41568,37
41569,41569,16
41570,41570,33
41571,41571,28
41572,41572,28
41573,41573,28
41574,41574,4
41575,41575,16
41576,41576,10
41577,41577,24
41578,41578,27
41579,41579,16
41580,41580,30
41581,41581,28
41582,41582,24
41583,41583,31
41584,41584,28
41585,41585,24
41586,41586,2
41587,41587,16
41588,41588,23
41589,41589,24
41590,41590,34
41591,41591,28
41592,41592,28
41593,41593,34
41594,41594,30
41595,41595,30
41596,41596,16
41597,41597,16
41598,41598,30
41599,41599,20
41600,41600,30
41601,41601,26
41602,41602,16
41603,41603,22
41604,41604,22
41605,41605,2
41606,41606,28
41607,41607,16
41608,41608,26
41609,41609,24
41610,41610,28
41611,41611,16
41612,41612,16
41613,41613,16
41614,41614,3
41615,41615,10
41616,41616,13
41617,41617,30
41618,41618,8
41619,41619,30
41620,41620,19
41621,41621,10
41622,41622,34
41623,41623,31
41624,41624,30
41625,41625,28
41626,41626,16
41627,41627,26
41628,41628,16
41629,41629,2
41630,41630,28
41631,41631,16
41632,41632,33
41633,41633,2
41634,41634,16
41635,41635,2
41636,41636,22
41637,41637,27
41638,41638,31
41639,41639,28
41640,41640,27
41641,41641,28
41642,41642,9
41643,41643,8
41644,41644,37
41645,41645,16
41646,41646,28
41647,41647,27
41648,41648,16
41649,41649,30
41650,41650,27
41651,41651,27
41652,41652,39
41653,41653,28
41654,41654,28
41655,41655,9
41656,41656,26
41657,41657,28
41658,41658,21
41659,41659,16
41660,41660,5
41661,41661,28
41662,41662,39
41663,41663,16
41664,41664,16
41665,41665,23
41666,41666,26
41667,41667,4
41668,41668,28
41669,41669,16
41670,41670,27
41671,41671,2
41672,41672,16
41673,41673,28
41674,41674,9
41675,41675,16
41676,41676,3
41677,41677,28
41678,41678,4
41679,41679,22
41680,41680,16
41681,41681,36
41682,41682,36
41683,41683,34
41684,41684,34
41685,41685,36
41686,41686,30
41687,41687,16
41688,41688,16
41689,41689,4
41690,41690,30
41691,41691,10
41692,41692,8
41693,41693,10
41694,41694,28
41695,41695,30
41696,41696,6
41697,41697,16
41698,41698,16
41699,41699,28
41700,41700,23
41701,41701,4
41702,41702,30
41703,41703,24
41704,41704,24
41705,41705,16
41706,41706,16
41707,41707,31
41708,41708,16
41709,41709,26
41710,41710,24
41711,41711,5
41712,41712,5
41713,41713,23
41714,41714,5
41715,41715,16
41716,41716,24
41717,41717,9
41718,41718,19
41719,41719,34
41720,41720,24
41721,41721,16
41722,41722,30
41723,41723,16
41724,41724,10
41725,41725,28
41726,41726,16
41727,41727,10
41728,41728,3
41729,41729,34
41730,41730,10
41731,41731,16
41732,41732,27
41733,41733,30
41734,41734,34
41735,41735,16
41736,41736,24
41737,41737,10
41738,41738,36
41739,41739,30
41740,41740,16
41741,41741,28
41742,41742,27
41743,41743,8
41744,41744,30
41745,41745,16
41746,41746,16
41747,41747,16
41748,41748,23
41749,41749,30
41750,41750,30
41751,41751,30
41752,41752,24
41753,41753,28
41754,41754,10
41755,41755,2
41756,41756,20
41757,41757,34
41758,41758,27
41759,41759,16
41760,41760,28
41761,41761,28
41762,41762,16
41763,41763,24
41764,41764,24
41765,41765,16
41766,41766,16
41767,41767,4
41768,41768,9
41769,41769,28
41770,41770,10
41771,41771,24
41772,41772,31
41773,41773,24
41774,41774,28
41775,41775,16
41776,41776,37
41777,41777,16
41778,41778,16
41779,41779,4
41780,41780,37
41781,41781,25
41782,41782,16
41783,41783,24
41784,41784,4
41785,41785,24
41786,41786,24
41787,41787,28
41788,41788,5
41789,41789,31
41790,41790,24
41791,41791,34
41792,41792,30
41793,41793,24
41794,41794,36
41795,41795,34
41796,41796,30
41797,41797,34
41798,41798,28
41799,41799,16
41800,41800,10
41801,41801,10
41802,41802,36
41803,41803,28
41804,41804,28
41805,41805,28
41806,41806,34
41807,41807,16
41808,41808,26
41809,41809,36
41810,41810,20
41811,41811,24
41812,41812,5
41813,41813,28
41814,41814,34
41815,41815,2
41816,41816,28
41817,41817,36
41818,41818,16
41819,41819,34
41820,41820,34
41821,41821,37
41822,41822,8
41823,41823,30
41824,41824,10
41825,41825,9
41826,41826,24
41827,41827,8
41828,41828,34
41829,41829,13
41830,41830,34
41831,41831,25
41832,41832,28
41833,41833,26
41834,41834,10
41835,41835,16
41836,41836,30
41837,41837,19
41838,41838,16
41839,41839,8
41840,41840,10
41841,41841,20
41842,41842,36
41843,41843,6
41844,41844,27
41845,41845,38
41846,41846,24
41847,41847,4
41848,41848,2
41849,41849,34
41850,41850,10
41851,41851,28
41852,41852,30
41853,41853,10
41854,41854,20
41855,41855,28
41856,41856,28
41857,41857,34
41858,41858,34
41859,41859,8
41860,41860,36
41861,41861,24
41862,41862,9
41863,41863,28
41864,41864,10
41865,41865,5
41866,41866,19
41867,41867,10
41868,41868,10
41869,41869,28
41870,41870,16
41871,41871,24
41872,41872,28
41873,41873,24
41874,41874,27
41875,41875,34
41876,41876,16
41877,41877,24
41878,41878,28
41879,41879,28
41880,41880,26
41881,41881,10
41882,41882,28
41883,41883,34
41884,41884,28
41885,41885,25
41886,41886,24
41887,41887,28
41888,41888,4
41889,41889,28
41890,41890,8
41891,41891,10
41892,41892,5
41893,41893,10
41894,41894,10
41895,41895,10
41896,41896,16
41897,41897,28
41898,41898,5
41899,41899,34
41900,41900,10
41901,41901,34
41902,41902,10
41903,41903,30
41904,41904,31
41905,41905,8
41906,41906,28
41907,41907,22
41908,41908,8
41909,41909,16
41910,41910,4
41911,41911,4
41912,41912,5
41913,41913,28
41914,41914,38
41915,41915,24
41916,41916,34
41917,41917,8
41918,41918,28
41919,41919,28
41920,41920,20
41921,41921,34
41922,41922,16
41923,41923,34
41924,41924,34
41925,41925,28
41926,41926,24
41927,41927,34
41928,41928,34
41929,41929,20
41930,41930,28
41931,41931,34
41932,41932,28
41933,41933,13
41934,41934,28
41935,41935,4
41936,41936,26
41937,41937,24
41938,41938,9
41939,41939,15
41940,41940,37
41941,41941,4
41942,41942,2
41943,41943,2
41944,41944,5
41945,41945,22
41946,41946,4
41947,41947,34
41948,41948,10
41949,41949,24
41950,41950,34
41951,41951,28
41952,41952,8
41953,41953,2
41954,41954,5
41955,41955,38
41956,41956,27
41957,41957,28
41958,41958,24
41959,41959,30
41960,41960,28
41961,41961,34
41962,41962,8
41963,41963,24
41964,41964,16
41965,41965,3
41966,41966,30
41967,41967,24
41968,41968,10
41969,41969,20
41970,41970,9
41971,41971,4
41972,41972,16
41973,41973,24
41974,41974,20
41975,41975,5
41976,41976,38
41977,41977,8
41978,41978,31
41979,41979,4
41980,41980,34
41981,41981,10
41982,41982,5
41983,41983,8
41984,41984,16
41985,41985,34
41986,41986,16
41987,41987,10
41988,41988,28
41989,41989,24
41990,41990,26
41991,41991,19
41992,41992,14
41993,41993,5
41994,41994,2
41995,41995,24
41996,41996,2
41997,41997,37
41998,41998,2
41999,41999,22
42000,42000,34
42001,42001,25
42002,42002,30
42003,42003,28
42004,42004,28
42005,42005,27
42006,42006,28
42007,42007,28
42008,42008,28
42009,42009,20
42010,42010,28
42011,42011,28
42012,42012,34
42013,42013,10
42014,42014,9
42015,42015,33
42016,42016,24
42017,42017,26
42018,42018,28
42019,42019,9
42020,42020,28
42021,42021,34
42022,42022,24
42023,42023,34
42024,42024,28
42025,42025,28
42026,42026,29
42027,42027,23
42028,42028,36
42029,42029,2
42030,42030,9
42031,42031,6
42032,42032,19
42033,42033,8
42034,42034,34
42035,42035,15
42036,42036,28
42037,42037,28
42038,42038,8
42039,42039,5
42040,42040,28
42041,42041,10
42042,42042,2
42043,42043,10
42044,42044,2
42045,42045,30
42046,42046,0
42047,42047,26
42048,42048,36
42049,42049,23
42050,42050,2
42051,42051,28
42052,42052,10
42053,42053,28
42054,42054,28
42055,42055,32
42056,42056,9
42057,42057,37
42058,42058,30
42059,42059,4
42060,42060,8
42061,42061,30
42062,42062,30
42063,42063,30
42064,42064,31
42065,42065,2
42066,42066,28
42067,42067,28
42068,42068,13
42069,42069,28
42070,42070,28
42071,42071,26
42072,42072,34
42073,42073,8
42074,42074,16
42075,42075,5
42076,42076,8
42077,42077,28
42078,42078,28
42079,42079,10
42080,42080,28
42081,42081,9
42082,42082,28
42083,42083,4
42084,42084,24
42085,42085,34
42086,42086,34
42087,42087,16
42088,42088,4
42089,42089,24
42090,42090,16
42091,42091,36
42092,42092,24
42093,42093,36
42094,42094,28
42095,42095,34
42096,42096,28
42097,42097,9
42098,42098,23
42099,42099,24
42100,42100,24
42101,42101,8
42102,42102,23
42103,42103,9
42104,42104,34
42105,42105,28
42106,42106,20
42107,42107,4
42108,42108,36
42109,42109,28
42110,42110,10
42111,42111,20
42112,42112,28
42113,42113,28
42114,42114,8
42115,42115,16
42116,42116,28
42117,42117,28
42118,42118,9
42119,42119,34
42120,42120,37
42121,42121,11
42122,42122,39
42123,42123,39
42124,42124,39
42125,42125,28
42126,42126,38
42127,42127,27
42128,42128,27
42129,42129,28
42130,42130,22
42131,42131,16
42132,42132,38
42133,42133,24
42134,42134,5
42135,42135,39
42136,42136,8
42137,42137,37
42138,42138,8
42139,42139,33
42140,42140,7
42141,42141,24
42142,42142,2
42143,42143,33
42144,42144,9
42145,42145,13
42146,42146,20
42147,42147,28
42148,42148,16
42149,42149,5
42150,42150,28
42151,42151,28
42152,42152,38
42153,42153,19
42154,42154,28
42155,42155,28
42156,42156,10
42157,42157,8
42158,42158,28
42159,42159,5
42160,42160,28
42161,42161,28
42162,42162,28
42163,42163,28
42164,42164,28
42165,42165,28
42166,42166,10
42167,42167,10
42168,42168,27
42169,42169,30
42170,42170,28
42171,42171,30
42172,42172,26
42173,42173,28
42174,42174,10
42175,42175,20
42176,42176,28
42177,42177,31
42178,42178,31
42179,42179,28
42180,42180,10
42181,42181,31
42182,42182,34
42183,42183,10
42184,42184,8
42185,42185,26
42186,42186,2
42187,42187,5
42188,42188,24
42189,42189,24
42190,42190,16
42191,42191,1
42192,42192,34
42193,42193,10
42194,42194,24
42195,42195,30
42196,42196,10
42197,42197,28
42198,42198,28
42199,42199,30
42200,42200,16
42201,42201,16
42202,42202,28
42203,42203,8
42204,42204,24
42205,42205,26
42206,42206,15
42207,42207,10
42208,42208,22
42209,42209,28
42210,42210,28
42211,42211,2
42212,42212,5
42213,42213,2
42214,42214,20
42215,42215,5
42216,42216,23
42217,42217,28
42218,42218,28
42219,42219,16
42220,42220,5
42221,42221,16
42222,42222,16
42223,42223,2
42224,42224,18
42225,42225,2
42226,42226,24
42227,42227,24
42228,42228,36
42229,42229,24
42230,42230,28
42231,42231,28
42232,42232,8
42233,42233,4
42234,42234,16
42235,42235,28
42236,42236,14
42237,42237,2
42238,42238,24
42239,42239,34
42240,42240,16
42241,42241,14
42242,42242,28
42243,42243,28
42244,42244,24
42245,42245,24
42246,42246,24
42247,42247,39
42248,42248,2
42249,42249,28
42250,42250,24
42251,42251,19
42252,42252,8
42253,42253,36
42254,42254,5
42255,42255,5
42256,42256,28
42257,42257,16
42258,42258,8
42259,42259,28
42260,42260,28
42261,42261,30
42262,42262,36
42263,42263,16
42264,42264,28
42265,42265,30
42266,42266,10
42267,42267,24
42268,42268,36
42269,42269,16
42270,42270,30
42271,42271,23
42272,42272,36
42273,42273,28
42274,42274,36
42275,42275,33
42276,42276,24
42277,42277,16
42278,42278,28
42279,42279,34
42280,42280,28
42281,42281,16
42282,42282,10
42283,42283,10
42284,42284,3
42285,42285,20
42286,42286,25
42287,42287,3
42288,42288,30
42289,42289,16
42290,42290,16
42291,42291,16
42292,42292,16
42293,42293,30
42294,42294,4
42295,42295,26
42296,42296,28
42297,42297,28
42298,42298,28
42299,42299,2
42300,42300,28
42301,42301,28
42302,42302,22
42303,42303,28
42304,42304,16
42305,42305,26
42306,42306,16
42307,42307,30
42308,42308,16
42309,42309,30
42310,42310,28
42311,42311,24
42312,42312,16
42313,42313,2
42314,42314,2
42315,42315,27
42316,42316,28
42317,42317,34
42318,42318,23
42319,42319,38
42320,42320,16
42321,42321,19
42322,42322,37
42323,42323,28
42324,42324,16
42325,42325,16
42326,42326,30
42327,42327,28
42328,42328,23
42329,42329,27
42330,42330,30
42331,42331,30
42332,42332,27
42333,42333,33
42334,42334,36
42335,42335,28
42336,42336,28
42337,42337,28
42338,42338,38
42339,42339,16
42340,42340,16
42341,42341,24
42342,42342,10
42343,42343,28
42344,42344,24
42345,42345,10
42346,42346,0
42347,42347,24
42348,42348,24
42349,42349,10
42350,42350,9
42351,42351,16
42352,42352,16
42353,42353,28
42354,42354,4
42355,42355,8
42356,42356,14
42357,42357,30
42358,42358,28
42359,42359,4
42360,42360,4
42361,42361,23
42362,42362,16
42363,42363,2
42364,42364,16
42365,42365,28
42366,42366,10
42367,42367,27
42368,42368,10
42369,42369,16
42370,42370,16
42371,42371,24
42372,42372,24
42373,42373,16
42374,42374,28
42375,42375,2
42376,42376,16
42377,42377,31
42378,42378,24
42379,42379,22
42380,42380,8
42381,42381,24
42382,42382,28
42383,42383,24
42384,42384,28
42385,42385,5
42386,42386,16
42387,42387,16
42388,42388,16
42389,42389,16
42390,42390,16
42391,42391,27
42392,42392,8
42393,42393,8
42394,42394,28
42395,42395,30
42396,42396,31
42397,42397,28
42398,42398,24
42399,42399,30
42400,42400,16
42401,42401,34
42402,42402,16
42403,42403,19
42404,42404,28
42405,42405,16
42406,42406,10
42407,42407,19
42408,42408,26
42409,42409,16
42410,42410,34
42411,42411,16
42412,42412,30
42413,42413,30
42414,42414,30
42415,42415,30
42416,42416,30
42417,42417,16
42418,42418,25
42419,42419,10
42420,42420,34
42421,42421,5
42422,42422,34
42423,42423,4
42424,42424,38
42425,42425,24
42426,42426,19
42427,42427,34
42428,42428,24
42429,42429,8
42430,42430,28
42431,42431,26
42432,42432,24
42433,42433,16
42434,42434,30
42435,42435,24
42436,42436,2
42437,42437,24
42438,42438,16
42439,42439,31
42440,42440,16
42441,42441,16
42442,42442,24
42443,42443,24
42444,42444,30
42445,42445,24
42446,42446,5
42447,42447,24
42448,42448,16
42449,42449,28
42450,42450,10
42451,42451,8
42452,42452,6
42453,42453,36
42454,42454,16
42455,42455,10
42456,42456,16
42457,42457,9
42458,42458,16
42459,42459,13
42460,42460,16
42461,42461,37
42462,42462,13
42463,42463,24
42464,42464,26
42465,42465,28
42466,42466,6
42467,42467,34
42468,42468,23
42469,42469,5
42470,42470,16
42471,42471,8
42472,42472,34
42473,42473,5
42474,42474,16
42475,42475,34
42476,42476,34
42477,42477,10
42478,42478,22
42479,42479,20
42480,42480,16
42481,42481,28
42482,42482,8
42483,42483,2
42484,42484,10
42485,42485,2
42486,42486,24
42487,42487,10
42488,42488,38
42489,42489,28
42490,42490,28
42491,42491,34
42492,42492,14
42493,42493,10
42494,42494,28
42495,42495,28
42496,42496,27
42497,42497,2
42498,42498,10
42499,42499,28
42500,42500,5
42501,42501,34
42502,42502,10
42503,42503,24
42504,42504,2
42505,42505,39
42506,42506,16
42507,42507,39
42508,42508,10
42509,42509,28
42510,42510,16
42511,42511,5
42512,42512,34
42513,42513,28
42514,42514,28
42515,42515,28
42516,42516,28
42517,42517,26
42518,42518,22
42519,42519,34
42520,42520,34
42521,42521,2
42522,42522,16
42523,42523,28
42524,42524,34
42525,42525,30
42526,42526,10
42527,42527,2
42528,42528,2
42529,42529,36
42530,42530,28
42531,42531,28
42532,42532,36
42533,42533,24
42534,42534,30
42535,42535,23
42536,42536,34
42537,42537,9
42538,42538,23
42539,42539,37
42540,42540,30
42541,42541,8
42542,42542,34
42543,42543,2
42544,42544,28
42545,42545,10
42546,42546,16
42547,42547,28
42548,42548,4
